game_id,week,home_team,away_team,home_line_type,home_pairing_type,away_line_type,away_pairing_type,went_ot,toi,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
496,34,South Lauren,Port Kristieberg,top,top,top,secondary,0,94.16,1,0,0.105,0.0,0.105,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,top,secondary,top,secondary,0,53.87,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,top,secondary,secondary,secondary,0,164.81,1,1,0.1145,0.0488,0.1145,0.0488,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,top,secondary,top,0,104.46,1,0,0.1007,0.0,0.1007,0.0,1,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,secondary,top,top,0,35.61,1,0,0.081,0.0,0.081,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,secondary,top,secondary,0,230.82,1,1,0.0922,0.1424,0.0922,0.1424,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,PP,PP,PK,PK,0,475.45,9,3,1.6288,0.3373,0.2221,0.1414,2,0,0,6,6,0,0,12
496,34,South Lauren,Port Kristieberg,top,top,secondary,secondary,0,195.91,2,0,0.2504,0.0,0.1321,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,top,secondary,secondary,0,253.69,3,1,0.3052,0.0905,0.1088,0.0905,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,top,secondary,secondary,top,0,45.92,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,top,top,secondary,top,0,66.83,1,0,0.0991,0.0,0.0991,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,top,secondary,top,top,0,47.72,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,secondary,secondary,top,0,349.11,3,2,0.2954,0.177,0.1045,0.0946,0,0,0,0,0,0,0,0
496,34,South Lauren,Port Kristieberg,secondary,top,top,secondary,0,77.56,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,top,top,top,0,60.37,0,2,0.0,0.2311,0.0,0.1156,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,secondary,top,top,0,107.07,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,secondary,secondary,top,0,90.43,3,0,0.4167,0.0,0.1411,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,secondary,secondary,secondary,0,225.45,2,2,0.2729,0.1849,0.145,0.0965,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,secondary,secondary,secondary,0,671.28,1,2,0.1346,0.1843,0.1346,0.0941,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,secondary,secondary,top,0,250.32,1,0,0.0999,0.0,0.0999,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,top,secondary,top,0,259.3,2,4,0.2852,0.3895,0.1512,0.1058,0,1,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,secondary,top,secondary,0,133.25,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,secondary,top,secondary,0,217.46,2,4,0.1975,0.4666,0.1061,0.122,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,top,secondary,secondary,0,275.7,4,1,0.5752,0.071,0.1593,0.071,0,1,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,PP,PP,PK,PK,0,720.0,20,3,3.907,0.2317,0.2608,0.0779,5,0,0,8,8,0,0,16
497,34,Lake Shaunfort,Christopherhaven,secondary,top,top,top,0,84.89,0,2,0.0,0.2364,0.0,0.1234,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,top,secondary,secondary,0,63.96,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,top,secondary,top,0,24.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,secondary,top,top,0,29.12,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,secondary,top,top,secondary,0,82.84,0,2,0.0,0.205,0.0,0.1132,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,top,top,top,secondary,0,64.29,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
497,34,Lake Shaunfort,Christopherhaven,PK,PK,PP,PP,0,240.0,2,2,0.2408,0.2779,0.1222,0.1437,0,0,3,0,0,3,8,0
498,34,North Susanberg,Davistown,top,top,top,top,0,73.28,0,1,0.0,0.0795,0.0,0.0795,0,1,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,top,top,top,0,73.76,1,1,0.0389,0.0871,0.0389,0.0871,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,top,secondary,top,0,230.61,3,3,0.2281,0.4029,0.0841,0.1729,0,1,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,secondary,secondary,top,0,148.45,0,1,0.0,0.0982,0.0,0.0982,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,secondary,secondary,secondary,0,935.02,9,7,0.8333,0.6854,0.1583,0.1083,2,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,top,secondary,secondary,secondary,0,170.25,1,2,0.181,0.1983,0.181,0.0994,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,top,secondary,secondary,top,0,52.42,1,1,0.0873,0.0905,0.0873,0.0905,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,top,top,secondary,top,0,134.07,0,1,0.0,0.1044,0.0,0.1044,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,top,top,secondary,0,46.51,0,1,0.0,0.0954,0.0,0.0954,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,secondary,top,secondary,0,255.07,2,2,0.0948,0.1578,0.0474,0.0795,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,top,secondary,secondary,0,277.4,3,2,0.2443,0.223,0.0894,0.1204,1,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,PK,PK,PP,PP,0,480.0,1,9,0.0839,1.5446,0.0839,0.2437,0,1,6,0,0,6,12,0
498,34,North Susanberg,Davistown,top,top,secondary,secondary,0,100.3,0,1,0.0,0.1149,0.0,0.1149,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,secondary,secondary,top,top,0,85.98,2,2,0.0863,0.1423,0.0438,0.0711,0,1,0,0,0,0,0,0
498,34,North Susanberg,Davistown,top,secondary,top,top,0,82.21,0,1,0.0,0.0623,0.0,0.0623,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,top,secondary,top,secondary,0,94.75,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
498,34,North Susanberg,Davistown,PP,PP,PK,PK,0,338.67,3,1,0.3678,0.1319,0.1456,0.1319,0,0,1,3,3,1,2,6
498,34,North Susanberg,Davistown,top,top,top,secondary,0,21.26,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,top,top,top,0,32.14,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,PK,PK,PP,PP,0,400.2,1,7,0.1292,0.8924,0.1292,0.1495,0,1,4,2,2,4,10,4
499,34,North Chelseamouth,West Kimfurt,top,top,secondary,top,0,34.73,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,secondary,top,secondary,0,238.2,3,5,0.3202,0.541,0.1205,0.1537,0,1,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,secondary,secondary,secondary,0,668.17,4,5,0.4922,0.4989,0.1304,0.1156,2,2,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,secondary,secondary,top,0,221.96,2,3,0.345,0.3245,0.2381,0.1214,1,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,top,secondary,top,0,179.14,2,0,0.2153,0.0,0.1077,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,top,secondary,secondary,0,201.07,3,1,0.3708,0.1049,0.1279,0.1049,1,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,top,secondary,secondary,0,74.7,1,0,0.1489,0.0,0.1489,0.0,1,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,secondary,secondary,secondary,0,194.98,0,2,0.0,0.1532,0.0,0.0829,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,secondary,top,secondary,0,25.55,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,secondary,top,top,0,0.32,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,secondary,top,top,0,124.37,1,1,0.0813,0.1037,0.0813,0.1037,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,PP,PP,PK,PK,0,919.8,10,3,1.8256,0.2514,0.2726,0.101,1,0,1,9,9,1,2,18
499,34,North Chelseamouth,West Kimfurt,secondary,top,top,top,0,38.66,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,secondary,secondary,top,0,115.45,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,secondary,top,top,secondary,0,124.28,0,1,0.0,0.1007,0.0,0.1007,0,1,0,0,0,0,0,0
499,34,North Chelseamouth,West Kimfurt,top,top,top,secondary,0,6.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,top,top,top,0,69.38,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,secondary,top,top,0,54.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,secondary,top,top,0,46.55,0,2,0.0,0.1975,0.0,0.0987,0,1,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,secondary,top,secondary,0,129.16,1,2,0.0962,0.191,0.0962,0.0955,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,secondary,secondary,secondary,0,764.53,6,5,0.4843,0.5064,0.1115,0.1038,1,1,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,top,secondary,secondary,0,361.8,3,0,0.3402,0.0,0.1271,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,top,secondary,top,0,179.26,1,1,0.0816,0.1126,0.0816,0.1126,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,secondary,secondary,top,0,302.21,2,3,0.0947,0.3008,0.0583,0.1089,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,secondary,secondary,top,0,134.77,0,1,0.0,0.0872,0.0,0.0872,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,secondary,top,secondary,0,157.03,1,1,0.1057,0.0925,0.1057,0.0925,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,PK,PK,PP,PP,0,600.0,5,12,0.3307,2.0088,0.0719,0.181,0,2,6,0,0,6,14,0
500,34,West Zachary,South Kelseyton,top,secondary,secondary,secondary,0,182.66,0,3,0.0,0.2689,0.0,0.1102,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,top,secondary,top,0,51.62,0,1,0.0,0.0855,0.0,0.0855,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,top,top,top,0,46.45,1,0,0.0947,0.0,0.0947,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,secondary,top,top,secondary,0,97.7,0,3,0.0,0.2924,0.0,0.1029,0,1,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,top,secondary,secondary,0,38.08,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,top,top,top,secondary,0,76.67,1,0,0.1205,0.0,0.1205,0.0,0,0,0,0,0,0,0,0
500,34,West Zachary,South Kelseyton,PP,PP,PK,PK,0,307.86,2,2,0.3003,0.1463,0.1501,0.0731,0,0,0,3,3,0,0,6
501,34,West Michaelview,Nelsonhaven,top,top,top,top,0,98.6,0,1,0.0,0.1046,0.0,0.1046,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,top,secondary,top,0,102.54,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,top,secondary,secondary,0,21.31,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,secondary,secondary,secondary,0,318.27,5,0,0.6013,0.0,0.1239,0.0,1,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,secondary,secondary,secondary,0,1102.58,5,8,0.5189,0.9196,0.1139,0.1439,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,top,secondary,secondary,0,137.44,1,1,0.0921,0.0844,0.0921,0.0844,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,top,secondary,top,0,506.96,1,5,0.0738,0.5702,0.0738,0.1257,0,1,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,top,top,top,0,99.38,1,1,0.0899,0.1166,0.0899,0.1166,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,secondary,top,top,0,38.78,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,secondary,top,secondary,0,149.43,2,2,0.1626,0.2067,0.0814,0.1034,1,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,secondary,top,secondary,0,243.82,1,1,0.094,0.092,0.094,0.092,1,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,secondary,secondary,top,0,93.09,1,1,0.085,0.1318,0.085,0.1318,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,top,top,secondary,0,25.23,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,secondary,secondary,top,top,0,25.81,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,PP,PP,PK,PK,0,240.0,6,1,1.0007,0.1029,0.2279,0.1029,2,0,1,3,3,1,2,6
501,34,West Michaelview,Nelsonhaven,PK,PK,PP,PP,0,360.0,0,3,0.0,0.4513,0.0,0.152,0,0,3,0,0,3,6,0
501,34,West Michaelview,Nelsonhaven,top,secondary,secondary,top,0,21.75,0,1,0.0,0.073,0.0,0.073,0,0,0,0,0,0,0,0
501,34,West Michaelview,Nelsonhaven,top,top,top,secondary,0,15.03,0,1,0.0,0.0906,0.0,0.0906,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,top,top,top,0,78.43,0,1,0.0,0.052,0.0,0.052,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,top,secondary,top,0,29.86,1,0,0.1026,0.0,0.1026,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,top,secondary,secondary,0,94.63,2,0,0.2716,0.0,0.1358,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,top,secondary,secondary,0,449.01,4,4,0.4962,0.3086,0.1331,0.1269,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,secondary,secondary,secondary,0,645.69,3,5,0.429,0.5047,0.1731,0.1855,1,1,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,PP,PP,PK,PK,0,409.53,5,3,1.0049,0.2678,0.2523,0.1399,1,0,0,6,6,0,0,12
502,34,North Connorchester,Jordanland,secondary,secondary,secondary,top,0,250.0,1,0,0.1638,0.0,0.1638,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,top,secondary,top,0,66.59,1,0,0.1135,0.0,0.1135,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,top,top,secondary,0,38.21,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,secondary,top,secondary,0,26.9,1,1,0.1397,0.0521,0.1397,0.0521,1,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,secondary,top,secondary,0,235.59,1,2,0.1167,0.1452,0.1167,0.077,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,secondary,secondary,secondary,0,176.14,1,1,0.136,0.0561,0.136,0.0561,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,secondary,top,top,0,32.31,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,top,secondary,secondary,top,0,167.64,2,0,0.2783,0.0,0.1427,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,PK,PK,PP,PP,0,637.25,3,11,0.3341,1.6402,0.1228,0.2074,0,1,10,1,1,10,20,2
502,34,North Connorchester,Jordanland,secondary,secondary,top,top,0,181.7,1,3,0.1188,0.2525,0.1188,0.0937,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,top,top,top,0,42.94,1,0,0.1116,0.0,0.1116,0.0,0,0,0,0,0,0,0,0
502,34,North Connorchester,Jordanland,secondary,top,top,secondary,0,37.58,1,0,0.1258,0.0,0.1258,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,top,top,top,0,106.7,0,3,0.0,0.3097,0.0,0.1032,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,secondary,top,top,0,47.39,0,1,0.0,0.1037,0.0,0.1037,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,PP,PP,PK,PK,0,735.42,12,1,1.7257,0.0546,0.2077,0.0546,2,0,1,8,8,1,2,16
503,34,Danielsburgh,East Sarahhaven,secondary,secondary,secondary,secondary,0,623.04,7,9,0.5264,1.0319,0.1462,0.1738,0,1,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,top,secondary,secondary,0,356.84,1,2,0.1031,0.2135,0.1031,0.1128,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,secondary,secondary,top,0,259.9,1,2,0.0474,0.2225,0.0474,0.1175,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,secondary,secondary,top,0,134.31,2,0,0.1991,0.0,0.102,0.0,1,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,secondary,secondary,secondary,0,175.77,2,2,0.2924,0.1514,0.1462,0.0803,1,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,secondary,top,secondary,0,21.25,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,secondary,top,secondary,0,175.05,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,top,top,secondary,0,33.45,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,top,top,secondary,0,101.73,1,1,0.0754,0.1048,0.0754,0.1048,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,top,secondary,top,0,52.08,1,0,0.0661,0.0,0.0661,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,top,secondary,secondary,0,111.06,0,2,0.0,0.2623,0.0,0.1831,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,top,top,top,0,100.39,0,1,0.0,0.1244,0.0,0.1244,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,secondary,secondary,top,top,0,61.11,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,top,top,secondary,top,0,13.5,1,0,0.1017,0.0,0.1017,0.0,0,0,0,0,0,0,0,0
503,34,Danielsburgh,East Sarahhaven,PK,PK,PP,PP,0,490.99,2,6,0.1406,1.3131,0.0703,0.2569,0,1,6,0,0,6,12,0
504,34,Jeffreyville,Barnesburgh,top,top,top,top,1,55.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,top,secondary,top,1,50.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,top,secondary,secondary,1,175.93,4,1,0.3452,0.1151,0.0902,0.1151,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,top,secondary,secondary,1,615.03,3,3,0.2623,0.3397,0.0913,0.1136,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,secondary,secondary,secondary,1,872.11,7,5,0.6065,0.4617,0.0976,0.1029,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,secondary,secondary,top,1,603.88,4,4,0.3219,0.4311,0.092,0.116,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,secondary,top,top,1,188.53,3,2,0.2544,0.2084,0.0868,0.1042,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,top,top,top,1,66.76,0,1,0.0,0.1266,0.0,0.1266,0,1,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,secondary,secondary,secondary,1,237.54,0,1,0.0,0.0912,0.0,0.0912,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,PP,PP,PK,PK,1,340.45,7,0,1.0001,0.0,0.147,0.0,1,0,1,3,3,1,2,6
504,34,Jeffreyville,Barnesburgh,PK,PK,PP,PP,1,1103.28,3,12,0.2284,1.8791,0.1089,0.2189,0,1,14,1,1,14,28,2
504,34,Jeffreyville,Barnesburgh,top,top,top,secondary,1,49.81,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,top,top,secondary,1,146.74,2,1,0.2074,0.1179,0.107,0.1179,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,secondary,top,secondary,1,157.98,5,2,0.6984,0.1931,0.1757,0.0974,2,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,secondary,secondary,top,1,148.01,3,2,0.2297,0.195,0.0766,0.1043,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,top,secondary,top,1,74.29,1,0,0.0898,0.0,0.0898,0.0,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,secondary,secondary,top,secondary,1,211.05,1,0,0.0803,0.0,0.0803,0.0,0,0,0,0,0,0,0,0
504,34,Jeffreyville,Barnesburgh,top,secondary,top,top,1,22.24,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,top,top,top,0,56.36,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,top,top,top,0,71.12,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,top,top,secondary,0,133.18,0,2,0.0,0.1857,0.0,0.1016,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,secondary,top,secondary,0,164.19,2,2,0.2185,0.2169,0.138,0.1134,1,1,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,secondary,secondary,secondary,0,617.58,5,5,0.5102,0.5459,0.1737,0.1185,0,1,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,top,secondary,secondary,0,232.9,2,2,0.1617,0.1966,0.0857,0.0983,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,top,secondary,top,0,199.48,3,2,0.231,0.2031,0.077,0.1016,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,top,secondary,top,0,75.45,0,1,0.0,0.0651,0.0,0.0651,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,secondary,top,top,0,14.29,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,secondary,top,secondary,0,23.42,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,PK,PK,PP,PP,0,495.82,1,5,0.0584,0.8043,0.0584,0.164,0,0,6,0,0,6,12,0
505,34,Jamesmouth,Lake David,secondary,secondary,top,top,0,114.53,1,0,0.069,0.0,0.069,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,secondary,secondary,secondary,0,284.58,2,2,0.1533,0.1075,0.0797,0.0587,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,secondary,secondary,secondary,top,0,298.61,3,0,0.4111,0.0,0.1623,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,secondary,secondary,top,0,134.63,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,top,top,secondary,secondary,0,102.64,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
505,34,Jamesmouth,Lake David,PP,PP,PK,PK,0,581.21,7,3,0.8779,0.3024,0.1404,0.128,0,0,1,5,5,1,2,10
506,35,Jamesmouth,Richardhaven,top,top,top,top,0,81.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,PK,PK,PP,PP,0,552.55,0,7,0.0,1.2955,0.0,0.2381,0,0,7,0,0,7,14,0
506,35,Jamesmouth,Richardhaven,secondary,secondary,secondary,secondary,0,717.64,11,4,1.1646,0.4649,0.113,0.1241,1,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,secondary,top,top,top,0,12.7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,secondary,top,secondary,top,0,205.12,0,3,0.0,0.221,0.0,0.097,0,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,secondary,secondary,secondary,top,0,488.76,3,4,0.3256,0.3565,0.1197,0.1088,1,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,secondary,top,secondary,secondary,0,282.62,5,1,0.9476,0.0947,0.2108,0.0947,2,1,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,top,top,top,secondary,0,68.9,1,0,0.0874,0.0,0.0874,0.0,0,0,0,0,0,0,0,0
506,35,Jamesmouth,Richardhaven,top,secondary,top,secondary,0,106.38,0,2,0.0,0.1418,0.0,0.0713,0,0,0,0,0,0,0,0
